HOUR,PRICE
15668,2800.0
15669,2859.01
15670,2825.0
15671,2819.18
15672,2751.64
15673,2770.24
15674,2789.0
15675,2831.51
15676,2839.78
15677,2790.14
15678,2812.95
15679,2801.8
15680,2835.99
15681,2831.4
15682,2838.07
15683,2849.05
15684,2839.77
15685,2813.17
15686,2826.35
15687,2807.99
15688,2795.08
15689,2779.2
15690,2739.26
15691,2750.85
15692,2756.13
15693,2726.3
15694,2699.46
15695,2733.88
15696,2750.05
15697,2788.58
15698,2786.01
15699,2773.59
15700,2777.11
15701,2779.94
15702,2780.61
15703,2790.0
15704,2774.8
15705,2729.37
15706,2761.45
15707,2767.78
15708,2773.06
15709,2781.17
15710,2755.54
15711,2756.98
15712,2720.63
15713,2727.4
15714,2742.89
15715,2756.49
15716,2758.09
15717,2759.22
15718,2757.21
15719,2760.14
15720,2784.45
15721,2776.99
15722,2760.39
15723,2760.0
15724,2727.81
15725,2734.39
15726,2771.63
15727,2759.98
15728,2752.25
15729,2759.17
15730,2758.5
15731,2766.56
15732,2757.46
15733,2755.97
15734,2748.73
15735,2758.0
15736,2763.99
15737,2689.91
15738,2662.79
15739,2686.81
15740,2654.92
15741,2598.45
15742,2563.82
15743,2500.0
15744,2557.71
15745,2570.0
15746,2572.83
15747,2540.13
15748,2553.19
15749,2491.01
15750,2482.05
15751,2473.21
15752,2563.22
15753,2535.01
15754,2558.27
15755,2582.22
15756,2561.61
15757,2507.5
15758,2503.77
15759,2503.63
15760,2469.98
15761,2452.01
15762,2480.19
15763,2514.86
15764,2499.69
15765,2512.12
15766,2537.9
15767,2521.45
15768,2472.55
15769,2489.15
15770,2432.1
15771,2432.09
15772,2470.36
15773,2475.02
15774,2478.88
15775,2494.0
15776,2457.57
15777,2500.0
15778,2524.52
15779,2536.09
15780,2545.91
15781,2533.34
15782,2544.32
15783,2567.08
15784,2562.5
15785,2557.29
15786,2537.55
15787,2548.22
15788,2564.05
15789,2581.57
15790,2579.64
15791,2562.52
15792,2574.41
15793,2545.19
15794,2535.01
15795,2560.0
15796,2578.0
15797,2566.48
15798,2568.78
15799,2583.82
15800,2654.36
15801,2685.14
15802,2662.99
15803,2715.53
15804,2699.94
15805,2685.35
15806,2673.34
15807,2663.38
15808,2686.13
15809,2689.61
15810,2729.99
15811,2767.98
15812,2760.0
15813,2756.42
15814,2815.87
15815,2788.51
15816,2762.99
15817,2771.59
15818,2741.99
15819,2762.83
15820,2768.85
15821,2764.23
15822,2740.0
15823,2753.32
15824,2776.09
15825,2788.87
15826,2786.19
15827,2783.12
15828,2751.12
15829,2731.1
15830,2693.67
15831,2696.26
15832,2729.7
15833,2749.8
15834,2741.1
15835,2743.46
15836,2730.18
15837,2713.33
15838,2671.4
15839,2703.23
15840,2682.16
15841,2679.29
15842,2710.35
15843,2692.81
15844,2719.33
15845,2731.85
15846,2732.05
15847,2726.55
15848,2711.63
15849,2695.92
15850,2706.14
15851,2691.5
15852,2709.96
15853,2695.9
15854,2701.27
15855,2709.44
15856,2650.03
15857,2626.05
15858,2654.34
15859,2646.1
15860,2656.21
15861,2641.49
15862,2660.31
15863,2673.36
15864,2670.13
15865,2713.94
15866,2730.12
15867,2720.55
15868,2715.78
15869,2749.71
15870,2714.8
15871,2719.98
15872,2738.34
15873,2741.75
15874,2749.99
15875,2723.6
15876,2709.81
15877,2716.99
15878,2715.67
15879,2712.0
15880,2723.89
15881,2732.76
15882,2736.84
15883,2752.72
15884,2720.0
15885,2754.97
15886,2779.91
15887,2805.0
15888,2776.86
15889,2772.46
15890,2780.0
15891,2787.7
15892,2780.33
15893,2800.0
15894,2853.63
15895,2900.02
15896,2895.11
15897,2876.01
15898,2871.27
15899,2876.67
15900,2860.27
15901,2853.57
15902,2864.56
15903,2864.89
15904,2903.93
15905,2870.72
15906,2780.0
15907,2697.25
15908,2737.24
15909,2766.03
15910,2757.17
15911,2747.67
15912,2677.24
15913,2711.1
15914,2676.0
15915,2727.19
15916,2717.83
15917,2732.52
15918,2771.56
15919,2738.05
15920,2722.01
15921,2707.75
15922,2730.0
15923,2696.37
15924,2716.44
15925,2739.51
15926,2731.16
15927,2739.04
15928,2739.01
15929,2737.57
15930,2718.01
15931,2718.44
15932,2735.6
15933,2715.82
15934,2753.86
15935,2738.19
15936,2675.05
15937,2694.02
15938,2699.07
15939,2709.8
15940,2705.9
15941,2709.01
15942,2700.94
15943,2687.45
15944,2664.85
15945,2693.0
15946,2703.44
15947,2715.39
15948,2713.86
15949,2710.61
15950,2719.31
15951,2715.74
15952,2716.99
15953,2712.5
15954,2719.74
15955,2721.8
15956,2747.43
15957,2742.51
15958,2735.03
15959,2734.91
15960,2737.57
15961,2739.0
15962,2756.93
15963,2762.01
15964,2752.85
15965,2769.83
15966,2773.2
15967,2777.88
15968,2779.38
15969,2793.05
15970,2783.43
15971,2791.49
15972,2780.26
15973,2776.5
15974,2783.59
15975,2768.02
15976,2784.69
15977,2784.12
15978,2801.99
15979,2836.41
15980,2847.17
15981,2851.93
15982,2846.23
15983,2839.51
15984,2849.22
15985,2862.63
15986,2865.57
15987,2850.04
15988,2849.77
15989,2839.2
15990,2826.31
15991,2832.0
15992,2835.4
15993,2855.18
15994,2844.99
15995,2851.37
15996,2866.87
15997,2941.98
15998,3092.25
15999,3112.98
16000,3088.33
16001,3157.91
16002,3107.38
16003,3146.75
16004,3161.41
16005,3171.13
16006,3129.54
16007,3145.01
16008,3163.61
16009,3214.09
16010,3185.17
16011,3285.85
16012,3296.46
16013,3281.32
16014,3260.08
16015,3238.67
16016,3222.25
16017,3219.42
16018,3252.34
16019,3253.46
16020,3248.6
16021,3218.24
16022,3203.3
16023,3190.78
16024,3183.86
16025,3206.57
16026,3159.33
16027,3162.08
16028,3189.9
16029,3180.67
16030,3152.65
16031,3196.01
16032,3187.78
16033,3233.7
16034,3232.5
16035,3249.93
16036,3250.0
16037,3241.88
16038,3247.91
16039,3242.4
16040,3249.74
16041,3239.82
16042,3218.73
16043,3201.26
16044,3190.95
16045,3208.0
16046,3231.49
16047,3209.36
16048,3231.39
16049,3228.33
16050,3222.61
16051,3247.96
16052,3265.48
16053,3269.45
16054,3337.4
16055,3404.91
16056,3394.79
16057,3376.19
16058,3379.99
16059,3374.96
16060,3347.34
16061,3333.01
16062,3349.92
16063,3349.23
16064,3366.1
16065,3384.89
16066,3391.48
16067,3362.43
16068,3383.12
16069,3418.01
16070,3447.19
16071,3467.43
16072,3435.71
16073,3440.21
16074,3454.6
16075,3481.22
16076,3438.67
16077,3409.88
16078,3437.77
16079,3435.45
16080,3373.16
16081,3376.61
16082,3390.01
16083,3368.22
16084,3393.99
16085,3391.41
16086,3434.46
16087,3447.4
16088,3432.2
16089,3454.45
16090,3421.11
16091,3380.51
16092,3371.11
16093,3397.96
16094,3381.56
16095,3355.26
16096,3375.53
16097,3398.3
16098,3405.06
16099,3382.04
16100,3357.0
16101,3291.57
16102,3309.52
16103,3315.57
16104,3288.97
16105,3240.23
16106,3291.95
16107,3302.0
16108,3321.89
16109,3316.21
16110,3336.17
16111,3358.99
16112,3355.87
16113,3302.25
16114,3348.99
16115,3329.5
16116,3350.83
16117,3334.54
16118,3328.91
16119,3339.59
16120,3363.77
16121,3358.91
16122,3394.47
16123,3391.0
16124,3411.62
16125,3382.55
16126,3397.05
16127,3393.44
16128,3400.2
16129,3439.99
16130,3441.15
16131,3430.0
16132,3421.47
16133,3404.86
16134,3413.42
16135,3415.27
16136,3426.4
16137,3433.29
16138,3421.45
16139,3421.45
16140,3421.45
16141,3421.45
16142,3421.45
16143,3440.01
16144,3467.73
16145,3462.59
16146,3485.66
16147,3477.89
16148,3488.1
16149,3470.0
16150,3494.65
16151,3521.05
16152,3531.62
16153,3531.63
16154,3542.22
16155,3519.01
16156,3539.2
16157,3540.51
16158,3540.88
16159,3567.1
16160,3612.87
16161,3678.95
16162,3639.99
16163,3635.96
16164,3600.0
16165,3629.99
16166,3659.14
16167,3708.12
16168,3708.13
16169,3749.66
16170,3778.69
16171,3742.54
16172,3764.2
16173,3770.4
16174,3769.45
16175,3748.6
16176,3765.12
16177,3786.71
16178,3874.68
16179,3842.96
16180,3878.69
16181,3890.01
16182,3880.0
16183,3789.98
16184,3811.01
16185,3825.0
16186,3863.3
16187,3921.33
16188,4010.71
16189,4062.13
16190,4047.47
16191,4043.7
16192,4017.64
16193,4120.52
16194,4141.71
16195,4150.0
16196,4089.27
16197,4084.88
16198,3985.29
16199,3871.44
16200,3994.81
16201,3970.27
16202,4015.43
16203,4050.9
16204,3987.24
16205,4054.38
16206,3964.74
16207,3991.81
16208,4099.99
16209,4083.45
16210,4046.34
16211,4065.14
16212,4071.58
16213,4067.17
16214,3975.17
16215,4016.9
16216,4008.48
16217,4070.93
16218,4053.31
16219,4124.45
16220,4125.0
16221,4182.28
16222,4127.18
16223,4179.18
16224,4240.92
16225,4235.77
16226,4215.71
16227,4252.02
16228,4261.86
16229,4256.45
16230,4203.0
16231,4239.49
16232,4280.82
16233,4250.04
16234,4318.3
16235,4325.0
16236,4369.2
16237,4400.17
16238,4408.51
16239,4357.02
16240,4378.24
16241,4253.26
16242,4299.84
16243,4222.39
16244,4145.98
16245,4060.27
16246,4128.24
16247,4069.67
16248,3967.69
16249,3905.71
16250,3988.38
16251,4084.89
16252,4099.8
16253,4065.0
16254,4031.54
16255,4068.92
16256,4123.76
16257,4180.98
16258,4154.84
16259,4140.5
16260,4151.21
16261,4039.19
16262,4078.46
16263,4051.74
16264,3989.42
16265,4055.2
16266,4074.87
16267,4150.28
16268,4139.9
16269,4089.69
16270,4076.43
16271,4119.51
16272,4121.67
16273,4114.64
16274,4308.88
16275,4340.01
16276,4340.01
16277,4340.01
16278,4340.01
16279,4340.01
16280,4340.01
16281,4340.01
16282,4340.01
16283,4340.01
16284,4340.61
16285,4324.99
16286,4271.64
16287,4304.9
16288,4308.4
16289,4299.01
16290,4340.0
16291,4350.01
16292,4438.06
16293,4449.99
16294,4415.93
16295,4426.48
16296,4468.32
16297,4456.02
16298,4348.46
16299,4310.0
16300,4310.0
16301,4310.0
16302,4318.59
16303,4338.71
16304,4318.25
16305,4314.36
16306,4284.45
16307,4267.17
16308,4266.98
16309,4266.98
16310,4266.98
16311,4276.29
16312,4296.75
16313,4286.74
16314,4298.21
16315,4284.92
16316,4301.97
16317,4341.54
16318,4316.59
16319,4304.61
16320,4276.41
16321,4246.14
16322,4229.86
16323,4241.68
16324,4196.24
16325,4119.77
16326,4119.44
16327,4014.24
16328,4057.1
16329,4120.05
16330,4102.48
16331,4161.8
16332,4145.8
16333,4170.96
16334,4120.25
16335,4103.45
16336,4079.05
16337,3999.98
16338,4074.28
16339,4036.4
16340,4090.01
16341,4044.52
16342,4008.15
16343,4125.07
16344,4087.91
16345,4063.06
16346,4031.26
16347,4032.98
16348,4065.75
16349,4100.0
16350,4096.47
16351,4123.19
16352,4125.02
16353,4166.44
16354,4145.11
16355,4103.56
16356,4084.5
16357,4101.25
16358,4079.82
16359,4100.0
16360,4078.91
16361,4084.51
16362,4122.82
16363,4119.43
16364,4095.96
16365,4064.2
16366,4068.19
16367,4087.25
16368,4059.99
16369,4075.08
16370,4088.21
16371,4099.0
16372,4094.02
16373,4130.0
16374,4137.46
16375,4111.91
16376,4134.34
16377,4129.98
16378,4049.98
16379,4069.99
16380,4042.64
16381,4029.99
16382,4043.74
16383,4056.2
16384,4000.72
16385,3991.83
16386,4012.19
16387,4047.94
16388,4065.36
16389,4044.77
16390,3950.0
16391,4010.81
16392,3965.35
16393,4000.13
16394,3982.48
16395,3992.38
16396,3990.65
16397,3996.08
16398,4010.55
16399,4000.0
16400,4029.69
16401,4008.99
16402,3993.87
16403,3883.94
16404,3846.01
16405,3879.0
16406,3829.11
16407,3651.07
16408,3759.54
16409,3797.97
16410,3803.77
16411,3792.63
16412,3927.12
16413,3868.9
16414,3903.25
16415,3964.82
16416,3915.83
16417,3896.0
16418,3906.51
16419,3975.01
16420,4002.44
16421,4108.99
16422,4110.0
16423,4069.52
16424,4097.01
16425,4055.91
16426,4093.28
16427,4071.12
16428,4124.99
16429,4100.18
16430,4100.47
16431,4104.46
16432,4083.06
16433,4106.0
16434,4112.39
16435,4151.23
16436,4231.73
16437,4226.38
16438,4224.84
16439,4210.85
16440,4196.87
16441,4178.19
16442,4209.0
16443,4222.0
16444,4170.21
16445,4161.95
16446,4121.42
16447,4132.38
16448,4095.57
16449,4139.19
16450,4147.1
16451,4139.06
16452,4166.64
16453,4146.48
16454,4132.23
16455,4138.97
16456,4154.1
16457,4160.17
16458,4184.99
16459,4205.81
16460,4179.99
16461,4181.16
16462,4184.41
16463,4167.0
16464,4186.02
16465,4240.0
16466,4235.32
16467,4220.55
16468,4200.29
16469,4227.93
16470,4219.92
16471,4227.77
16472,4229.0
16473,4330.99
16474,4313.21
16475,4368.93
16476,4355.0
16477,4354.29
16478,4354.29
16479,4330.57
16480,4314.77
16481,4330.1
16482,4342.89
16483,4360.0
16484,4364.17
16485,4342.37
16486,4343.82
16487,4340.91
16488,4344.95
16489,4363.77
16490,4418.0
16491,4449.98
16492,4421.11
16493,4429.99
16494,4325.38
16495,4325.4
16496,4342.91
16497,4389.0
16498,4371.25
16499,4371.25
16500,4371.25
16501,4371.25
16502,4371.25
16503,4371.25
16504,4371.25
16505,4371.25
16506,4371.25
16507,4371.25
16508,4371.25
16509,4371.25
16510,4371.25
16511,4371.25
16512,4371.25
16513,4371.25
16514,4371.25
16515,4371.25
16516,4371.25
16517,4371.25
16518,4371.25
16519,4371.25
16520,4371.25
16521,4371.25
16522,4371.25
16523,4371.25
16524,4371.25
16525,4371.25
16526,4369.49
16527,4350.96
16528,4342.09
16529,4365.1
16530,4363.56
16531,4347.82
16532,4341.38
16533,4336.08
16534,4354.0
16535,4325.61
16536,4341.17
16537,4349.99
16538,4354.55
16539,4343.39
16540,4348.38
16541,4355.3
16542,4355.3
16543,4355.3
16544,4357.5
16545,4354.08
16546,4340.88
16547,4316.01
16548,4316.79
16549,4316.98
16550,4287.24
16551,4260.93
16552,4239.88
16553,4260.0
16554,4298.41
16555,4283.87
16556,4300.37
16557,4308.77
16558,4306.68
16559,4290.01
16560,4309.76
16561,4309.49
16562,4296.0
16563,4325.0
16564,4344.87
16565,4334.57
16566,4338.01
16567,4340.51
16568,4381.28
16569,4369.99
16570,4379.97
16571,4375.79
16572,4368.48
16573,4370.0
16574,4385.31
16575,4385.09
16576,4370.0
16577,4360.02
16578,4345.14
16579,4363.88
16580,4347.35
16581,4359.44
16582,4382.51
16583,4429.94
16584,4603.0
16585,4559.99
16586,4588.5
16587,4555.01
16588,4556.65
16589,4568.92
16590,4584.87
16591,4587.0
16592,4610.98
16593,4589.99
16594,4589.99
16595,4595.67
16596,4608.62
16597,4600.0
16598,4599.17
16599,4609.72
16600,4614.78
16601,4615.66
16602,4580.0
16603,4582.46
16604,4535.0
16605,4522.62
16606,4528.12
16607,4566.47
16608,4574.58
16609,4551.11
16610,4566.21
16611,4582.28
16612,4585.3
16613,4572.67
16614,4549.97
16615,4568.87
16616,4571.45
16617,4578.02
16618,4583.85
16619,4597.36
16620,4614.38
16621,4620.0
16622,4625.01
16623,4625.97
16624,4626.0
16625,4610.39
16626,4622.43
16627,4616.05
16628,4617.0
16629,4655.73
16630,4686.35
16631,4686.35
16632,4724.1
16633,4706.31
16634,4697.21
16635,4729.99
16636,4729.99
16637,4755.16
16638,4725.48
16639,4740.35
16640,4737.35
16641,4739.24
16642,4736.28
16643,4761.86
16644,4770.04
16645,4760.02
16646,4760.02
16647,4760.02
16648,4722.02
16649,4726.85
16650,4759.1
16651,4799.98
16652,4798.0
16653,4804.59
16654,4817.61
16655,4847.28
16656,4833.81
16657,4819.28
16658,4839.32
16659,4825.41
16660,4839.99
16661,4838.91
16662,4871.82
16663,4873.87
16664,4866.4
16665,4884.73
16666,4924.0
16667,4932.4
16668,4963.04
16669,4912.2
16670,4828.33
16671,4850.84
16672,4634.4
16673,4753.32
16674,4766.36
16675,4746.44
16676,4699.46
16677,4747.34
16678,4743.04
16679,4671.0
16680,4687.58
16681,4574.99
16682,4597.6
16683,4587.02
16684,4660.84
16685,4609.26
16686,4629.99
16687,4563.75
16688,4525.13
16689,4548.73
16690,4642.85
16691,4683.46
16692,4689.97
16693,4660.12
16694,4658.1
16695,4709.46
16696,4739.94
16697,4680.8
16698,4670.62
16699,4689.2
16700,4613.87
16701,4611.5
16702,4606.03
16703,4621.86
16704,4505.0
16705,4519.1
16706,4532.75
16707,4570.78
16708,4588.5
16709,4559.0
16710,4561.1
16711,4541.08
16712,4612.52
16713,4580.01
16714,4607.47
16715,4551.29
16716,4539.37
16717,4550.63
16718,4549.08
16719,4534.03
16720,4529.69
16721,4512.23
16722,4400.0
16723,4339.83
16724,4365.06
16725,4382.64
16726,4289.07
16727,4294.01
16728,4327.74
16729,4229.18
16730,4244.16
16731,4167.32
16732,4100.23
16733,4213.38
16734,4258.41
16735,4303.96
16736,4389.23
16737,4301.15
16738,4278.86
16739,4193.75
16740,4100.0
16741,4167.38
16742,4124.44
16743,4135.0
16744,4057.8
16745,4150.92
16746,4247.08
16747,4219.57
16748,4233.14
16749,4285.87
16750,4384.99
16751,4331.45
16752,4388.66
16753,4372.48
16754,4283.94
16755,4350.02
16756,4371.05
16757,4400.01
16758,4431.34
16759,4430.42
16760,4406.4
16761,4474.11
16762,4393.0
16763,4456.91
16764,4499.0
16765,4474.8
16766,4483.32
16767,4400.36
16768,4438.68
16769,4420.96
16770,4498.9
16771,4546.13
16772,4503.36
16773,4547.0
16774,4567.27
16775,4521.03
16776,4517.0
16777,4522.03
16778,4621.23
16779,4601.52
16780,4644.19
16781,4604.18
16782,4607.03
16783,4549.98
16784,4590.3
16785,4617.83
16786,4609.17
16787,4560.0
16788,4500.0
16789,4532.47
16790,4506.06
16791,4540.77
16792,4553.76
16793,4520.37
16794,4490.02
16795,4545.01
16796,4593.59
16797,4604.99
16798,4613.27
16799,4648.65
16800,4664.46
16801,4647.01
16802,4649.99
16803,4630.11
16804,4622.31
16805,4608.09
16806,4615.01
16807,4573.17
16808,4616.02
16809,4621.72
16810,4623.19
16811,4609.99
16812,4590.42
16813,4617.28
16814,4617.89
16815,4591.32
16816,4610.47
16817,4627.27
16818,4637.26
16819,4669.98
16820,4661.47
16821,4622.36
16822,4628.86
16823,4633.99
16824,4463.97
16825,4370.32
16826,4400.0
16827,4348.7
16828,4324.32
16829,4335.02
16830,4202.54
16831,4232.6
16832,4187.79
16833,4322.33
16834,4346.24
16835,4332.88
16836,4273.12
16837,4308.32
16838,4337.81
16839,4338.73
16840,4405.0
16841,4385.06
16842,4389.96
16843,4351.2
16844,4395.74
16845,4345.73
16846,4373.02
16847,4356.97
16848,4292.66
16849,4290.74
16850,4288.15
16851,4290.04
16852,4253.73
16853,4200.01
16854,4286.21
16855,4279.01
16856,4275.42
16857,4324.99
16858,4325.17
16859,4291.21
16860,4299.11
16861,4234.53
16862,4219.66
16863,4192.61
16864,4184.51
16865,4100.01
16866,4150.89
16867,4137.68
16868,4111.44
16869,4134.33
16870,4187.68
16871,4170.62
16872,4180.39
16873,4197.0
16874,4163.74
16875,4248.68
16876,4303.29
16877,4300.89
16878,4304.52
16879,4289.43
16880,4260.01
16881,4284.13
16882,4243.48
16883,4224.83
16884,4317.0
16885,4305.0
16886,4336.68
16887,4199.99
16888,4153.07
16889,4167.09
16890,4173.42
16891,4166.91
16892,4177.9
16893,4186.26
16894,4178.15
16895,4189.9
16896,4250.54
16897,4238.02
16898,4234.21
16899,4250.55
16900,4214.87
16901,4224.24
16902,4190.14
16903,4185.0
16904,4201.28
16905,4219.72
16906,4209.69
16907,4245.1
16908,4229.67
16909,4249.99
16910,4284.69
16911,4287.95
16912,4302.31
16913,4360.45
16914,4355.4
16915,4295.23
16916,4324.75
16917,4352.97
16918,4335.0
16919,4299.52
16920,4256.81
16921,4274.92
16922,4241.46
16923,4256.19
16924,4191.01
16925,4113.3
16926,4160.81
16927,4176.86
16928,4201.49
16929,4178.09
16930,4155.55
16931,4140.81
16932,4113.5
16933,4030.0
16934,3956.08
16935,4013.99
16936,3987.41
16937,4028.62
16938,3956.74
16939,3943.12
16940,3928.71
16941,3850.35
16942,3814.04
16943,3871.22
16944,3830.0
16945,3755.0
16946,3813.73
16947,3936.0
16948,3904.62
16949,3889.57
16950,3849.66
16951,3892.98
16952,3875.7
16953,3929.28
16954,3855.01
16955,3913.89
16956,3914.99
16957,3880.81
16958,3800.01
16959,3808.42
16960,3806.76
16961,3832.35
16962,3869.54
16963,3839.28
16964,3770.0
16965,3727.89
16966,3623.25
16967,3505.0
16968,3554.99
16969,3584.51
16970,3519.0
16971,3447.53
16972,3303.0
16973,3410.53
16974,3359.87
16975,3394.76
16976,3307.05
16977,3313.14
16978,3242.63
16979,3341.31
16980,3405.37
16981,3380.01
16982,3359.98
16983,3307.17
16984,3332.53
16985,3125.01
16986,3125.0
16987,3134.24
16988,3045.64
16989,3011.81
16990,3002.0
16991,3340.84
16992,3387.57
16993,3645.49
16994,3723.09
16995,3592.26
16996,3583.46
16997,3603.0
16998,3679.55
16999,3731.55
17000,3819.32
17001,3787.25
17002,3709.85
17003,3709.85
17004,3709.85
17005,3709.85
17006,3709.85
17007,3709.85
17008,3709.85
17009,3709.85
17010,3848.98
17011,3854.7
17012,3854.7
17013,3854.7
17014,3705.82
17015,3634.1
17016,3668.01
17017,3642.09
17018,3617.38
17019,3660.07
17020,3672.0
17021,3748.77
17022,3722.22
17023,3720.57
17024,3732.0
17025,3742.0
17026,3715.38
17027,3681.23
17028,3652.01
17029,3673.25
17030,3657.61
17031,3640.33
17032,3603.0
17033,3580.44
17034,3551.34
17035,3557.58
17036,3599.64
17037,3606.4
17038,3587.25
17039,3606.11
17040,3696.43
17041,3681.07
17042,3710.0
17043,3756.76
17044,3801.01
17045,3766.11
17046,3766.82
17047,3760.69
17048,3745.82
17049,3754.8
17050,3716.46
17051,3773.23
17052,3784.11
17053,3837.98
17054,3798.74
17055,3794.36
17056,3874.99
17057,3924.36
17058,3959.3
17059,3972.09
17060,3924.91
17061,3962.97
17062,3950.0
17063,4052.84
17064,4086.57
17065,4019.13
17066,4031.18
17067,4006.75
17068,3999.03
17069,4029.49
17070,4023.4
17071,4009.1
17072,4076.28
17073,4061.72
17074,4098.03
17075,4002.52
17076,3972.96
17077,3998.25
17078,3989.64
17079,3899.72
17080,3885.6
17081,3956.23
17082,3903.61
17083,3948.68
17084,3955.66
17085,4014.18
17086,3995.11
17087,4012.57
17088,3959.86
17089,3972.61
17090,4000.0
17091,3992.11
17092,4000.74
17093,3979.36
17094,3907.8
17095,3900.91
17096,3910.55
17097,3920.53
17098,3903.4
17099,3905.13
17100,3882.0
17101,3898.13
17102,3877.66
17103,3857.6
17104,3896.82
17105,3949.0
17106,3940.9
17107,3927.89
17108,3916.81
17109,3920.69
17110,3907.71
17111,3932.96
17112,4006.25
17113,4003.92
17114,3989.52
17115,4009.99
17116,3989.16
17117,3996.64
17118,3950.99
17119,3956.0
17120,3939.91
17121,3949.3
17122,3866.0
17123,3848.96
17124,3838.26
17125,3870.54
17126,3820.0
17127,3861.86
17128,3865.98
17129,3866.09
17130,3887.52
17131,3853.22
17132,3855.21
17133,3885.99
17134,3860.99
17135,3855.27
17136,3857.51
17137,3776.43
17138,3750.0
17139,3689.67
17140,3685.09
17141,3691.11
17142,3628.12
17143,3650.87
17144,3642.53
17145,3620.25
17146,3616.74
17147,3649.0
17148,3650.01
17149,3626.61
17150,3694.23
17151,3727.91
17152,3715.85
17153,3748.51
17154,3679.91
17155,3672.08
17156,3622.6
17157,3599.21
17158,3557.31
17159,3609.78
17160,3570.26
17161,3594.62
17162,3529.96
17163,3567.39
17164,3554.82
17165,3555.98
17166,3590.99
17167,3607.0
17168,3628.12
17169,3633.23
17170,3620.96
17171,3620.96
17172,3585.61
17173,3633.24
17174,3616.1
17175,3697.53
17176,3685.1
17177,3698.84
17178,3689.23
17179,3731.56
17180,3718.42
17181,3769.9
17182,3800.02
17183,3780.01
17184,3783.78
17185,3774.62
17186,3735.92
17187,3769.2
17188,3748.02
17189,3748.13
17190,3769.99
17191,3769.61
17192,3735.78
17193,3755.23
17194,3783.6
17195,3750.88
17196,3773.4
17197,3770.67
17198,3780.46
17199,3680.88
17200,3697.51
17201,3639.37
17202,3657.75
17203,3662.0
17204,3672.03
17205,3654.1
17206,3673.21
17207,3692.88
17208,3722.63
17209,3697.69
17210,3701.11
17211,3701.0
17212,3686.01
17213,3668.46
17214,3690.83
17215,3670.73
17216,3662.37
17217,3688.23
17218,3667.99
17219,3667.99
17220,3690.01
17221,3757.05
17222,3748.76
17223,3788.03
17224,3772.56
17225,3764.08
17226,3774.22
17227,3747.69
17228,3754.83
17229,3769.62
17230,3744.28
17231,3768.0
17232,3766.91
17233,3929.03
17234,3925.32
17235,3901.06
17236,3890.66
17237,3900.69
17238,3920.84
17239,3930.09
17240,3941.45
17241,3920.89
17242,3916.48
17243,3924.72
17244,3926.43
17245,3930.5
17246,3906.72
17247,3913.01
17248,3852.61
17249,3877.03
17250,3914.74
17251,3916.81
17252,3915.18
17253,3936.0
17254,3940.99
17255,3950.0
17256,3936.25
17257,3936.01
17258,3921.5
17259,3902.21
17260,3915.97
17261,3905.74
17262,3911.52
17263,3904.0
17264,3910.38
17265,3885.03
17266,3885.14
17267,3901.11
17268,3897.99
17269,3900.99
17270,3933.36
17271,3927.15
17272,3934.0
17273,3932.02
17274,3931.78
17275,3927.18
17276,3947.63
17277,4051.02
17278,4075.41
17279,4069.99
17280,4046.12
17281,4089.79
17282,4070.97
17283,4079.97
17284,4089.48
17285,4179.48
17286,4184.85
17287,4160.0
17288,4192.56
17289,4199.26
17290,4204.51
17291,4175.71
17292,4175.89
17293,4157.44
17294,4183.45
17295,4243.31
17296,4229.41
17297,4234.72
17298,4224.61
17299,4251.3
17300,4265.07
17301,4173.52
17302,4199.95
17303,4208.85
17304,4186.08
17305,4134.22
17306,4135.0
17307,4150.01
17308,4183.01
17309,4148.58
17310,4148.92
17311,4162.38
17312,4190.38
17313,4177.01
17314,4188.0
17315,4192.34
17316,4151.85
17317,4075.91
17318,4058.73
17319,4083.72
17320,4029.0
17321,4042.96
17322,4093.0
17323,4106.58
17324,4098.32
17325,4148.91
17326,4189.0
17327,4209.85
17328,4174.07
17329,4171.08
17330,4180.57
17331,4202.9
17332,4161.86
17333,4161.67
17334,4160.99
17335,4171.67
17336,4182.9
17337,4182.89
17338,4182.89
17339,4182.89
17340,4182.89
17341,4182.89
17342,4182.89
17343,4197.36
17344,4213.93
17345,4237.98
17346,4260.0
17347,4259.99
17348,4252.5
17349,4278.97
17350,4267.0
17351,4271.58
17352,4284.03
17353,4289.99
17354,4324.87
17355,4300.0
17356,4305.14
17357,4317.72
17358,4321.01
17359,4332.28
17360,4320.12
17361,4331.92
17362,4327.63
17363,4337.64
17364,4324.85
17365,4275.0
17366,4293.03
17367,4292.13
17368,4288.33
17369,4292.89
17370,4310.35
17371,4289.05
17372,4286.65
17373,4298.1
17374,4303.55
17375,4275.0
17376,4272.75
17377,4282.57
17378,4298.39
17379,4294.99
17380,4287.42
17381,4299.5
17382,4306.51
17383,4339.99
17384,4342.74
17385,4390.0
17386,4388.74
17387,4424.06
17388,4395.46
17389,4396.98
17390,4396.6
17391,4417.27
17392,4442.01
17393,4431.15
17394,4418.75
17395,4440.74
17396,4450.0
17397,4448.73
17398,4392.75
17399,4393.55
17400,4410.57
17401,4426.9
17402,4381.69
17403,4397.36
17404,4376.0
17405,4382.45
17406,4402.99
17407,4386.33
17408,4372.9
17409,4368.06
17410,4385.7
17411,4375.99
17412,4409.72
17413,4406.14
17414,4408.25
17415,4407.86
